path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,""parameterPlaceholderPath, normalReturnFactPlaceholderPath, placeholderForParameterPath"",duplicate vocabulary,analysis/domain/path
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,""dynamicIndexSourcePlaceholderPath, dynamicIndexValueSourcePlaceholderPath, dynamicIndexWriteValueBoundaryPath"",parallel routes,analysis/engine/dynamicindex
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,""projectAssignmentPersistentPathWrites, projectCallOutcomePersistentPathWrites"",overloaded helpers,analysis/check/fixpoint/program/internal/projectsummary
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,""projectBranchProofKind, projectChannelSelectKind"",hardcoded semantic cases,analysis/check/fixpoint/program/internal/projectsummary
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,""projectAssignmentPathInvalidations, projectAssignmentPersistentPathWrites, projectAssignmentStoreRelations"",maintenance sprawl,analysis/check/fixpoint/program/internal/projectsummary",282,13683,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts_test.go,""normalReturnFactProjectResultStub, normalReturnFactProjectAssignmentStub, normalReturnFactProjectCallStub"",overloaded helpers,analysis/engine/state
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts_test.go,""assertDynamicAdmission, assertBranchProof, assertChannelSelect, assertEffectDelta, assertEscapeEvent, assertLifecycleFact, assertFrozenTable, assertNoFrozenTable, assertPathStaticMember, assertPathValueFact, assertPathInvalidation, assertNumFloor, assertRelConstraint"",maintenance sprawl,analysis/check/fixpoint/program/internal/projectsummary
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts_test.go,""normalReturnFactProjectTestKey, mustStateKey, testStateKey"",duplicate vocabulary,analysis/domain/path
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts_test.go,""TestFromResultProjectsMandatoryCallOutcomeLifecycleFacts, TestFromResultProjectsMandatoryCallOutcomePersistentPathWrites"",hardcoded semantic cases,analysis/engine/callboundary",279,16083,
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,""projectReturnSourceParamAliases, returnAliasLocalObjectSource"",overloaded helpers,analysis/engine/factflow
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,""returnAliasLocalObjectSources, returnAliasReassignedLocalSymbols"",parallel routes,analysis/check/fixpoint/summary
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,""returnAliasPlaceholderPath, returnAliasParamIndex"",proof propagation split across layers,analysis/domain/path
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,""appendSegments"",duplicate vocabulary,analysis/domain/path/segment",194,10969,
analysis/check/fixpoint/program/materialization_context_queue.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/materialization_context_queue.go,Next,overloaded helper,materializationContextQueue
analysis/check/fixpoint/program/materialization_context_queue.go,Next,performance waste,materializationContextQueue",74,9158,
analysis/check/fixpoint/program/metatable_signature_arguments.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/metatable_signature_arguments.go,""configWithMetatableMethodSignatureArguments, metatableSignatureArgumentTypeFromSource"",parallel routes,body.Config.SignatureArgumentTypeFactory
analysis/check/fixpoint/program/metatable_signature_arguments.go,setmetatableGlobalName,hardcoded semantic cases,symbol.GlobalRegistry
analysis/check/fixpoint/program/metatable_signature_arguments.go,callSiteIsSetmetatable,overloaded helpers,factflow.CallSiteView",130,16023,
analysis/check/fixpoint/ref/ref_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/ref/ref_test.go,""FromCFG, FromSymbol, Zero"",parallel routes,ref package (constructor logic)
analysis/check/fixpoint/ref/ref_test.go,""FuncRef.String"",hardcoded semantic cases,ref package (string representation)",80,9342,
analysis/check/fixpoint/program/param_inference.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/param_inference.go,""seedReachableHeapFromValue, seedReachableHeapFromID, applyParamSeeds"",proof propagation split across layers,analysis/engine/state
analysis/check/fixpoint/program/param_inference.go,escapeWalker,maintenance sprawl,analysis/lua/compiler/ast
analysis/check/fixpoint/program/param_inference.go,observe,overloaded helper,analysis/check/fixpoint/program
analysis/check/fixpoint/program/param_inference.go,paramSeeds,hardcoded semantic cases,analysis/check/fixpoint/program",150,16274,
analysis/check/fixpoint/program/internal/projectsummary/return_slot_projection.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/fixpoint/program/internal/projectsummary/return_slot_projection.go,""newReturnSlotProjection, returnSlotProjection"",overloaded_helpers,projectsummary.ResultReader
analysis/check/fixpoint/program/internal/projectsummary/return_slot_projection.go,""returnSlotProjection.Value, returnSlotProjection.ValueWithDeclaredContract"",proof_propagation_split,product.Value
analysis/check/fixpoint/program/internal/projectsummary/return_slot_projection.go,""returnSlotProjection.Value, returnSlotProjection.Sources"",parallel_routes,projectsummary.ResultReader
analysis/check/fixpoint/program/internal/projectsummary/return_slot_projection.go,""newReturnSlotProjection"",hardcoded_semantic_cases,projectsummary.ResultReader",190,19597,
analysis/check/fixpoint/program/internal/projectsummary/project_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/internal/projectsummary/project_test.go,""projectTestRegistry, projectValue, projectCheckChunk, projectCheckFunction, projectParseFunction, projectParseChunk, projectAssertValue, projectAssertParamObligationKind, projectAssertReturnPresenceRelation, projectAssertReturnParamPathAlias, projectAssertNoReturnParamPathAlias"",overloaded helpers,analysis/check/fixpoint/program/internal/projectsummary
analysis/check/fixpoint/program/internal/projectsummary/project_test.go,projectMark,hardcoded semantic cases,analysis/check/fixpoint/program/internal/projectsummary
analysis/check/fixpoint/program/internal/projectsummary/project_test.go,projectParseChunk,duplicate vocabulary,analysis/check/fixpoint/program/internal/projectsummary",190,20011,
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""callFactAt, returnFactAt, localAssignmentFactAt, ordinaryAssignmentFactAt"",parallel routes,analysis/check/fixpoint/program/internal/projectsummary/result_reader.go
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""addTypedExpressionObligation, addCapturedTypedExpressionObligation, addCapturedPathValueObligation"",duplicate vocabulary,analysis/check/fixpoint/program/internal/projectsummary/obligation_projector.go
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""addArithmeticObligations, addArithmeticOperand"",overloaded helpers,analysis/check/fixpoint/program/internal/projectsummary/arithmetic_projector.go
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""memberCallReceiver, memberCallReceiverForSite"",duplicate vocabulary,analysis/check/fixpoint/program/internal/projectsummary/member_access.go
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""paramIndexAndSuffixForPath, paramIndexForPath"",parallel routes,analysis/check/fixpoint/program/internal/projectsummary/path_utils.go
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,""invalidationPathReachesMemberPath, projectPathHasPrefix"",proof propagation split,analysis/check/fixpoint/program/internal/projectsummary/path_invalidation.go",378,26369,
analysis/check/fixpoint/query/query_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/query/query_test.go,""queryTestSpec, queryTestKey, queryTestAxis"",""hardcoded semantic cases"",""analysis/domain/value/axis""
analysis/check/fixpoint/query/query_test.go,""oneReturn, containsKey, testValue"",""duplicate vocabulary"",""analysis/check/fixpoint/query""
analysis/check/fixpoint/query/query_test.go,""TestProductionDependenciesAvoidForbiddenPackages"",""maintenance sprawl"",""analysis/check/fixpoint/query""",127,12646,
analysis/check/fixpoint/query/query.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/query/query.go,""Driver,Config,activeReader"",""parallel routes"",""analysis/check/fixpoint/query""
analysis/check/fixpoint/query/query.go,""activeReader.Read"",""overloaded helpers"",""analysis/domain/value/summary""
analysis/check/fixpoint/query/query.go,""Driver.Run,Run"",""duplicate vocabulary"",""analysis/check/fixpoint/query""
analysis/check/fixpoint/query/query.go,""Driver.Run (Transfer closure)"",""proof propagation split"",""analysis/check/fixpoint/query""",145,15730,
analysis/check/fixpoint/summary/factmap_cache_test.go,true,YES,none,4,483,
analysis/check/fixpoint/ref/ref.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/ref/ref.go,""FuncRef,IsZero"",""overloaded helpers (IsZero checks both Kind and ID, creating dual-path truthiness)"",""ref.FuncRef""
analysis/check/fixpoint/ref/ref.go,""FromCFG,FromSymbol"",""parallel routes (identity construction logic is split across domain-specific constructors rather than a unified factory)"",""ref.FuncRef""
analysis/check/fixpoint/ref/ref.go,""Kind,FuncRef"",""hardcoded semantic cases (Kind is an internal enum that forces the ref package to know about CFG and Symbol semantics)"",""analysis/ir/cfg, analysis/symbol""",159,11941,
analysis/check/fixpoint/program/program_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/program_test.go,""findLocalAssign, requireCallArgumentByCalleeName, requireLocalAssignmentPoint, findRootLocalPath, findNestedLocalByName, findNestedReceiverCall, requireCallByCalleeName"",maintenance sprawl (test helper duplication),analysis/check/fixpoint/program
analysis/check/fixpoint/program/program_test.go,""assertBoundarySymbolWitnessClosed, assertBoundaryExprRuntimeKind, assertBoundarySymbolType, assertBoundarySymbolConcreteType, assertSummaryReturn, assertSummaryEscapeEvent, assertSummaryReturnedKeyedArrayProvenance, assertSummaryNormalReturnParam"",maintenance sprawl (test assertion duplication),analysis/check/fixpoint/program
analysis/check/fixpoint/program/program_test.go,""structuralTypeFromBoundaryValue, parseChunk"",maintenance sprawl (test utility logic),analysis/check/fixpoint/program",201,17365,
analysis/check/fixpoint/summary/channel_select_facts.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/summary/channel_select_facts.go,""channelSelectFactKey, channelSelectFactKeyOf, channelSelectFactLess"",overloaded helpers,callboundary
analysis/check/fixpoint/summary/channel_select_facts.go,channelSelectLane,proof propagation split across layers,factset
analysis/check/fixpoint/summary/channel_select_facts.go,channelSelectFactKey,duplicate vocabulary,callboundary",112,3276,
analysis/check/fixpoint/summary/escape_event_facts.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/fixpoint/summary/escape_event_facts.go,escapeEventDominates,hardcoded_semantic_cases,callboundary
analysis/check/fixpoint/summary/escape_event_facts.go,escapeEventLane,overloaded_helper,factset
analysis/check/fixpoint/summary/escape_event_facts.go,escapeEventFactLess,proof_propagation_split,summary",108,2614,
analysis/check/fixpoint/summary/dynamic_index_facts.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/summary/dynamic_index_facts.go,""cloneDynamicIndexFacts, dynamicIndexMap.CloneFact"",duplicate vocabulary,callboundary.DynamicIndexFact
analysis/check/fixpoint/summary/dynamic_index_facts.go,""normalizeDynamicIndexFacts, normalizeDynamicIndexFactsOwned"",parallel routes,factmap.Map
analysis/check/fixpoint/summary/dynamic_index_facts.go,""dynamicIndexFactEqual, dynamicIndexMap.Value"",proof propagation split,dynamicindex.Domain",126,3165,
analysis/check/fixpoint/program/method_receiver_context.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/fixpoint/program/method_receiver_context.go,""collectTypesAndMetatables, collectSetmetatableReceivers"",maintenance sprawl,analysis/lua/ast (visitor pattern)
analysis/check/fixpoint/program/method_receiver_context.go,""collectLocalTypes, collectLocalMetatableIndex, collectAssignedMetatableIndex, collectLocalSetmetatableReceiver, collectLocalConstructorReceiver, collectAssignmentSetmetatableReceiver, collectSetmetatableReceiverWithDerived, collectReturnSetmetatableReceiver"",parallel routes,analysis/lua/bind (binding/assignment logic)
analysis/check/fixpoint/program/method_receiver_context.go,""usableConstructorFieldType, usableMetatableReceiverType"",duplicate vocabulary,analysis/type/typ
analysis/check/fixpoint/program/method_receiver_context.go,""exprMentionsSymbol"",overloaded helper,analysis/lua/pathexpr (path/expression traversal)
analysis/check/fixpoint/program/method_receiver_context.go,""methodReceiverCollector, metatableMethodProof"",proof propagation split,analysis/check/fixpoint/program (context management)",261,21119,
